,車站種類,車站編號,車站名稱,村里數量,納稅單位,綜合所得總額,所得平均,戶數,人口,男性人口,女性人口,0-14歲人口,15-64歲人口,65歲以上人口,15-19歲人口,20-24歲人口,25-29歲人口,30-34歲人口,35-39歲人口,40-44歲人口,45-49歲人口,50-54歲人口,55-59歲人口,60-64歲人口,博士人口,碩士人口,大學院校人口,專科人口,高中職人口,國中初職人口,小學人口,不識字人口,未婚人口,有偶人口,出生數,死亡數,遷入人口,遷出人口
203,ty_mrt,A1,桃園捷運台北車站,173,85178.0,9943984.0,6507.0,113224.0,265053.0,126935.0,138130.0,33918.0,181806.0,49336.0,11333.0,13468.0,15091.0,16878.0,22449.0,22495.0,19685.0,19884.0,20438.0,20111.0,3062.0,23978.0,76726.0,29222.0,57770.0,20664.0,18200.0,1095.0,113542.0,115342.0,2070.0,2036.0,14625.0,16719.0
204,ty_mrt,A2,桃園捷運三重站,158,57213.0,4988431.0,4638.0,79703.0,199021.0,97508.0,101519.0,22544.0,145191.0,31281.0,9568.0,11852.0,13610.0,14285.0,17546.0,17357.0,14974.0,14879.0,15786.0,15355.0,796.0,10331.0,48093.0,20505.0,51211.0,25629.0,18412.0,1169.0,87147.0,83723.0,1468.0,1389.0,8300.0,8426.0
205,ty_mrt,A3,桃園捷運新北產業園區站,107,50314.0,4405241.0,3180.0,66835.0,177095.0,86711.0,90391.0,23072.0,131671.0,22357.0,9716.0,11560.0,12789.0,12568.0,15348.0,16095.0,13835.0,13400.0,13816.0,12543.0,583.0,8711.0,42999.0,18589.0,46127.0,22135.0,13830.0,830.0,79412.0,75540.0,1308.0,962.0,6853.0,6642.0
206,ty_mrt,A4,桃園捷運新莊副都心站,79,39204.0,3512655.0,2398.0,50846.0,135194.0,66151.0,69048.0,18247.0,100335.0,16612.0,7499.0,8964.0,9788.0,9445.0,11743.0,12503.0,10710.0,10194.0,10309.0,9181.0,499.0,6953.0,33230.0,14579.0,35419.0,15547.0,10004.0,568.0,60500.0,58351.0,1030.0,682.0,5379.0,5044.0
207,ty_mrt,A5,桃園捷運泰山站,76,37651.0,3401744.0,2325.0,48711.0,128876.0,62968.0,65914.0,17606.0,95069.0,16205.0,7095.0,8390.0,9103.0,8946.0,11333.0,12062.0,10187.0,9575.0,9637.0,8744.0,501.0,6807.0,31691.0,13992.0,33590.0,14465.0,9549.0,534.0,57536.0,55855.0,982.0,646.0,5116.0,4734.0
208,ty_mrt,A6,桃園捷運泰山貴和站,71,35225.0,2976024.0,2031.0,44432.0,120561.0,58978.0,61584.0,16610.0,89725.0,14229.0,6586.0,7790.0,8891.0,8988.0,11340.0,11353.0,8871.0,8492.0,8978.0,8437.0,413.0,5717.0,28966.0,12476.0,32310.0,14784.0,8712.0,476.0,54166.0,52105.0,942.0,589.0,4547.0,4557.0
209,ty_mrt,A7,桃園捷運體育大學站,9,6006.0,716142.0,357.0,8229.0,19437.0,9306.0,10129.0,3209.0,14409.0,1818.0,1031.0,1265.0,1256.0,1372.0,1886.0,1963.0,1718.0,1603.0,1320.0,998.0,267.0,1518.0,5396.0,2230.0,4269.0,1483.0,977.0,71.0,8569.0,8700.0,208.0,68.0,1551.0,1037.0
210,ty_mrt,A8,桃園捷運長庚醫院站,15,11229.0,1402341.0,590.0,15388.0,37607.0,18156.0,19449.0,6549.0,27465.0,3590.0,2114.0,2447.0,2436.0,2479.0,3302.0,3734.0,3257.0,3022.0,2646.0,2031.0,473.0,3075.0,10470.0,4241.0,8131.0,2617.0,1870.0,146.0,16907.0,16736.0,357.0,149.0,3235.0,1806.0
211,ty_mrt,A9,桃園捷運林口站,14,11136.0,1394437.0,560.0,15270.0,37265.0,17972.0,19292.0,6512.0,27205.0,3545.0,2090.0,2424.0,2409.0,2457.0,3284.0,3709.0,3228.0,2985.0,2617.0,2005.0,472.0,3066.0,10409.0,4216.0,8025.0,2555.0,1838.0,139.0,16761.0,16594.0,355.0,146.0,3221.0,1796.0
212,ty_mrt,A10,桃園捷運山鼻站,11,3988.0,356451.0,335.0,5551.0,15657.0,7955.0,7704.0,2239.0,11596.0,1820.0,972.0,1126.0,1205.0,1118.0,1347.0,1331.0,1164.0,1227.0,1165.0,937.0,32.0,566.0,3503.0,1270.0,4424.0,2031.0,1358.0,195.0,6755.0,6921.0,157.0,95.0,639.0,582.0
213,ty_mrt,A11,桃園捷運坑口站,8,2713.0,219881.0,227.0,4021.0,11464.0,5846.0,5618.0,1520.0,8497.0,1445.0,703.0,836.0,923.0,854.0,974.0,922.0,812.0,858.0,872.0,740.0,17.0,350.0,2429.0,836.0,3293.0,1639.0,1168.0,179.0,4895.0,5057.0,119.0,78.0,455.0,390.0
214,ty_mrt,A12,桃園捷運機場第一航廈站,5,1694.0,135778.0,140.0,2919.0,7840.0,3991.0,3848.0,1074.0,5762.0,1004.0,457.0,555.0,622.0,608.0,673.0,634.0,541.0,567.0,577.0,529.0,10.0,268.0,1719.0,588.0,2211.0,1043.0,785.0,130.0,3323.0,3534.0,81.0,53.0,362.0,293.0
215,ty_mrt,A13,桃園捷運機場第二航廈站,6,2036.0,161114.0,168.0,2805.0,7782.0,4002.0,3780.0,1034.0,5704.0,1044.0,456.0,568.0,609.0,568.0,636.0,585.0,546.0,607.0,605.0,520.0,12.0,227.0,1647.0,564.0,2285.0,1038.0,789.0,171.0,3300.0,3483.0,75.0,54.0,308.0,244.0
216,ty_mrt,A14,桃園捷運機場第三航廈站,6,2036.0,161114.0,168.0,2805.0,7782.0,4002.0,3780.0,1034.0,5704.0,1044.0,456.0,568.0,609.0,568.0,636.0,585.0,546.0,607.0,605.0,520.0,12.0,227.0,1647.0,564.0,2285.0,1038.0,789.0,171.0,3300.0,3483.0,75.0,54.0,308.0,244.0
217,ty_mrt,A14a,桃園捷運機場旅館站,8,4554.0,405710.0,238.0,6471.0,17163.0,8657.0,8507.0,2657.0,12438.0,2066.0,1002.0,1188.0,1319.0,1316.0,1544.0,1351.0,1191.0,1238.0,1238.0,1048.0,66.0,816.0,3978.0,1371.0,4612.0,1913.0,1455.0,265.0,7511.0,7620.0,185.0,100.0,1027.0,572.0
218,ty_mrt,A15,桃園捷運大園站,7,4431.0,392938.0,207.0,6371.0,16797.0,8502.0,8297.0,2571.0,12240.0,1985.0,993.0,1166.0,1311.0,1285.0,1513.0,1322.0,1165.0,1219.0,1247.0,1017.0,66.0,789.0,3872.0,1327.0,4551.0,1921.0,1405.0,266.0,7348.0,7411.0,179.0,102.0,1023.0,594.0
219,ty_mrt,A16,桃園捷運橫山站,6,4044.0,397222.0,196.0,5795.0,14744.0,7475.0,7272.0,2321.0,10820.0,1603.0,813.0,979.0,1146.0,1208.0,1390.0,1203.0,1041.0,1082.0,1076.0,880.0,102.0,935.0,3648.0,1207.0,3694.0,1535.0,1079.0,205.0,6362.0,6739.0,173.0,74.0,1247.0,605.0
220,ty_mrt,A17,桃園捷運領航站,4,2496.0,267180.0,150.0,3510.0,8715.0,4411.0,4305.0,1459.0,6402.0,856.0,445.0,545.0,670.0,791.0,889.0,764.0,631.0,638.0,571.0,459.0,78.0,679.0,2384.0,750.0,2006.0,725.0,541.0,80.0,3733.0,4162.0,114.0,35.0,918.0,378.0
221,ty_mrt,A18,桃園捷運高鐵桃園站,4,2287.0,257875.0,158.0,3383.0,8081.0,4092.0,3989.0,1338.0,5913.0,832.0,384.0,497.0,620.0,718.0,819.0,721.0,598.0,601.0,533.0,422.0,86.0,713.0,2286.0,735.0,1764.0,589.0,485.0,73.0,3431.0,3909.0,107.0,31.0,942.0,364.0
222,ty_mrt,A19,桃園捷運桃園體育園區站,7,3783.0,397125.0,256.0,5278.0,13541.0,6868.0,6673.0,2080.0,9930.0,1532.0,687.0,880.0,1062.0,1135.0,1300.0,1168.0,975.0,1019.0,946.0,760.0,129.0,986.0,3644.0,1218.0,3289.0,1110.0,934.0,127.0,5751.0,6447.0,153.0,66.0,1209.0,541.0
223,ty_mrt,A20,桃園捷運興南站,29,12377.0,1242170.0,991.0,17256.0,43621.0,21575.0,22042.0,5974.0,31528.0,6120.0,2229.0,2718.0,3143.0,3271.0,3840.0,3621.0,3253.0,3307.0,3270.0,2871.0,324.0,3163.0,11859.0,4541.0,11279.0,3359.0,2848.0,210.0,18566.0,19542.0,428.0,258.0,2126.0,1813.0
224,ty_mrt,A21,桃園捷運環北站,55,26472.0,2596270.0,1862.0,35385.0,93892.0,45996.0,47893.0,14768.0,67396.0,11726.0,5162.0,5938.0,6601.0,6906.0,8454.0,8067.0,6895.0,6737.0,6644.0,5992.0,651.0,6589.0,25318.0,9777.0,23949.0,6898.0,5469.0,370.0,41599.0,40780.0,933.0,491.0,4228.0,3912.0
225,ty_mrt,A22,桃園捷運老街溪站,60,28006.0,2737142.0,2022.0,37212.0,99143.0,48717.0,50426.0,14976.0,71527.0,12640.0,5458.0,6405.0,7106.0,7320.0,8860.0,8347.0,7209.0,7220.0,7171.0,6431.0,682.0,6915.0,26757.0,10272.0,25691.0,7410.0,5916.0,406.0,43678.0,43175.0,975.0,535.0,4400.0,4202.0
226,ty_mrt,A23,桃園捷運中壢車站,67,31795.0,3059944.0,2228.0,42406.0,112806.0,55370.0,57436.0,16658.0,81689.0,14460.0,6249.0,7335.0,8122.0,8285.0,10127.0,9582.0,8320.0,8273.0,8156.0,7234.0,738.0,7643.0,30223.0,11807.0,29559.0,8627.0,6930.0,474.0,49470.0,48967.0,1109.0,639.0,4921.0,4658.0
227,ty_mrt,G01,桃園捷運八德站,31,12036.0,1006034.0,901.0,16988.0,46583.0,23298.0,23284.0,6749.0,34004.0,5831.0,2538.0,3049.0,3315.0,3752.0,4508.0,4229.0,3513.0,3215.0,3084.0,2797.0,153.0,2048.0,10622.0,4352.0,12942.0,5087.0,4174.0,354.0,19871.0,20096.0,544.0,315.0,2799.0,2000.0
228,ty_mrt,G02,桃園捷運建國路站,34,12859.0,1072165.0,963.0,18096.0,49809.0,25009.0,24800.0,7295.0,36158.0,6360.0,2661.0,3136.0,3502.0,3992.0,4883.0,4472.0,3629.0,3420.0,3347.0,3112.0,152.0,2193.0,11204.0,4432.0,13774.0,5614.0,4641.0,396.0,21245.0,21622.0,588.0,348.0,2972.0,2103.0
229,ty_mrt,G03,桃園捷運麻園站,40,15610.0,1331854.0,1161.0,21452.0,59171.0,29561.0,29612.0,8659.0,43194.0,7321.0,3173.0,3812.0,4252.0,4712.0,5744.0,5211.0,4371.0,4146.0,4022.0,3750.0,198.0,2777.0,13610.0,5304.0,16168.0,6550.0,5332.0,448.0,25329.0,25851.0,691.0,390.0,3323.0,2448.0
230,ty_mrt,G04,桃園捷運大湳站,42,17729.0,1541481.0,1240.0,23322.0,65602.0,32582.0,33025.0,9951.0,47740.0,7911.0,3616.0,4210.0,4734.0,5124.0,6389.0,5836.0,4767.0,4529.0,4400.0,4137.0,227.0,3259.0,15558.0,6011.0,17507.0,6826.0,5675.0,464.0,28508.0,28790.0,743.0,393.0,3367.0,2627.0
231,ty_mrt,G05,桃園捷運忠勇西街站,65,29322.0,2698228.0,2050.0,38768.0,105081.0,51621.0,53466.0,15534.0,76520.0,13028.0,6021.0,6881.0,7347.0,7666.0,9645.0,9232.0,7936.0,7606.0,7378.0,6810.0,488.0,6243.0,26396.0,10266.0,27236.0,10018.0,8125.0,613.0,46137.0,45551.0,1032.0,601.0,4720.0,4216.0
232,ty_mrt,G06,桃園捷運陽明公園站,84,39101.0,3659591.0,2720.0,52639.0,139376.0,68251.0,71133.0,20390.0,100711.0,18280.0,7806.0,8962.0,9568.0,10009.0,12632.0,12190.0,10433.0,10141.0,9894.0,9071.0,682.0,8716.0,35613.0,14056.0,35442.0,12963.0,10503.0,791.0,61213.0,59973.0,1317.0,815.0,6441.0,5633.0
233,ty_mrt,G07,桃園捷運桃園車站站,81,41322.0,3970100.0,2686.0,55206.0,145813.0,71027.0,74790.0,21723.0,105157.0,18934.0,8246.0,9354.0,9958.0,10348.0,13219.0,12747.0,10961.0,10590.0,10304.0,9418.0,743.0,9361.0,37686.0,14993.0,36613.0,13101.0,10584.0,778.0,64320.0,62656.0,1376.0,841.0,6853.0,5794.0
234,ty_mrt,G08,桃園捷運永和市場站,79,44136.0,4479035.0,2749.0,58730.0,153896.0,74554.0,79345.0,23353.0,111221.0,19323.0,9084.0,10154.0,10293.0,10453.0,13454.0,13734.0,12190.0,11600.0,10787.0,9463.0,826.0,10477.0,41076.0,16555.0,37973.0,12512.0,10132.0,768.0,68167.0,66284.0,1433.0,838.0,7079.0,5870.0
235,ty_mrt,G09,桃園捷運民光路站,76,42800.0,4427816.0,2689.0,57505.0,149482.0,72300.0,77185.0,22423.0,108637.0,18424.0,9007.0,10066.0,10032.0,9969.0,12720.0,13177.0,12165.0,11657.0,10678.0,9162.0,827.0,10370.0,40342.0,16354.0,36936.0,11907.0,9395.0,718.0,66253.0,64177.0,1350.0,803.0,6771.0,5585.0
236,ty_mrt,G10,桃園捷運大興西路站,63,34901.0,3689417.0,2265.0,46557.0,121141.0,58438.0,62702.0,18623.0,88203.0,14315.0,7410.0,8242.0,8143.0,8004.0,10347.0,10815.0,10000.0,9514.0,8545.0,7181.0,664.0,8509.0,33132.0,13382.0,29626.0,9289.0,7192.0,558.0,53900.0,52265.0,1105.0,613.0,5649.0,4381.0
237,ty_mrt,G11,桃園捷運展演中心站,53,31561.0,3393400.0,1936.0,42044.0,110004.0,53063.0,56942.0,17610.0,80279.0,12114.0,6930.0,7451.0,7217.0,7153.0,9591.0,10279.0,9418.0,8609.0,7469.0,6168.0,560.0,7445.0,29829.0,12133.0,26976.0,8437.0,6373.0,494.0,49064.0,47752.0,1031.0,512.0,5297.0,4031.0
238,ty_mrt,G12,桃園捷運南崁轉運站站,47,28782.0,3195372.0,1787.0,37543.0,99257.0,47886.0,51376.0,16401.0,72828.0,10024.0,6486.0,6835.0,6487.0,6289.0,8501.0,9425.0,8730.0,7955.0,6743.0,5384.0,478.0,6490.0,26961.0,10961.0,24348.0,7652.0,5404.0,438.0,44418.0,43545.0,931.0,421.0,4644.0,3784.0
239,ty_mrt,G13,桃園捷運南竹站,36,18369.0,2064373.0,1375.0,23261.0,62340.0,30292.0,32058.0,10588.0,45942.0,5811.0,4201.0,4438.0,4101.0,3907.0,5294.0,5938.0,5512.0,5102.0,4232.0,3219.0,269.0,3828.0,16999.0,6868.0,15373.0,4940.0,3124.0,281.0,27921.0,27814.0,582.0,247.0,2903.0,2514.0
240,ty_mrt,G13a,桃園捷運蘆竹工業區站,26,11834.0,1307620.0,981.0,14916.0,40069.0,19617.0,20462.0,6989.0,29282.0,3799.0,2711.0,2760.0,2520.0,2455.0,3437.0,3978.0,3579.0,3240.0,2628.0,1976.0,151.0,2315.0,10711.0,4306.0,9973.0,3305.0,2067.0,208.0,17864.0,18001.0,389.0,172.0,1916.0,1705.0
241,ty_mrt,G14,桃園捷運長興站,8,2820.0,258807.0,260.0,4295.0,11561.0,5851.0,5712.0,1680.0,8489.0,1391.0,718.0,793.0,820.0,811.0,984.0,1014.0,881.0,891.0,861.0,711.0,23.0,457.0,2660.0,992.0,3222.0,1392.0,977.0,134.0,4983.0,5115.0,111.0,72.0,533.0,455.0
242,ty_mrt,G15,桃園捷運航空城一站,7,2719.0,227651.0,206.0,4171.0,11575.0,5935.0,5641.0,1567.0,8536.0,1472.0,702.0,826.0,900.0,834.0,980.0,932.0,836.0,880.0,902.0,740.0,18.0,385.0,2554.0,897.0,3374.0,1463.0,1114.0,179.0,4915.0,5166.0,115.0,72.0,501.0,433.0
243,ty_mrt,G16,桃園捷運航空城二站,4,1535.0,124729.0,115.0,2022.0,5745.0,2976.0,2770.0,776.0,4193.0,776.0,355.0,411.0,432.0,393.0,471.0,448.0,419.0,441.0,449.0,371.0,9.0,175.0,1231.0,442.0,1690.0,731.0,575.0,104.0,2431.0,2560.0,55.0,36.0,221.0,201.0
244,ty_mrt,G17,桃園捷運航空城三站,6,3461.0,318590.0,183.0,4793.0,12748.0,6492.0,6258.0,1939.0,9262.0,1546.0,734.0,866.0,951.0,984.0,1146.0,1004.0,897.0,931.0,938.0,810.0,62.0,663.0,3011.0,1034.0,3353.0,1402.0,1077.0,187.0,5460.0,5800.0,145.0,71.0,894.0,473.0
245,ty_mrt,G18,桃園捷運橫山站,6,4044.0,397222.0,196.0,5795.0,14744.0,7475.0,7272.0,2321.0,10820.0,1603.0,813.0,979.0,1146.0,1208.0,1390.0,1203.0,1041.0,1082.0,1076.0,880.0,102.0,935.0,3648.0,1207.0,3694.0,1535.0,1079.0,205.0,6362.0,6739.0,173.0,74.0,1247.0,605.0
246,ty_mrt,G31,桃園捷運菓林站,8,2802.0,230456.0,231.0,4046.0,11647.0,5931.0,5716.0,1576.0,8564.0,1505.0,700.0,845.0,929.0,864.0,983.0,941.0,817.0,859.0,873.0,750.0,17.0,364.0,2492.0,867.0,3332.0,1633.0,1156.0,179.0,4965.0,5189.0,123.0,75.0,455.0,396.0
247,ty_mrt,G32,桃園捷運坑口站,7,2454.0,201475.0,202.0,3641.0,10399.0,5301.0,5098.0,1386.0,7691.0,1320.0,630.0,761.0,848.0,773.0,875.0,834.0,731.0,778.0,793.0,667.0,16.0,329.0,2236.0,763.0,2987.0,1471.0,1026.0,156.0,4444.0,4604.0,110.0,69.0,415.0,361.0
248,ty_mrt,GE01,桃園捷運霄裡站,36,14801.0,1248997.0,1056.0,21205.0,57297.0,28307.0,28987.0,8236.0,42185.0,6877.0,3296.0,3903.0,4135.0,4391.0,5418.0,5280.0,4613.0,4129.0,3757.0,3259.0,197.0,2572.0,13454.0,5559.0,16207.0,5849.0,4727.0,373.0,24664.0,24324.0,608.0,363.0,3207.0,2349.0
249,ty_mrt,GE02,桃園捷運士校站,39,16246.0,1411751.0,1178.0,22599.0,61167.0,30056.0,31106.0,8700.0,45137.0,7332.0,3611.0,4242.0,4435.0,4579.0,5546.0,5517.0,4953.0,4542.0,4154.0,3553.0,274.0,3086.0,14900.0,6089.0,17166.0,5834.0,4634.0,360.0,26641.0,25743.0,596.0,381.0,2665.0,2379.0
250,ty_mrt,GE03,桃園捷運富台國小站,57,24519.0,2208654.0,1786.0,33886.0,90714.0,44475.0,46234.0,13252.0,66243.0,11218.0,5274.0,6083.0,6437.0,6610.0,8124.0,8051.0,7170.0,6756.0,6286.0,5445.0,502.0,5157.0,22863.0,9282.0,24697.0,7952.0,6352.0,493.0,39754.0,38211.0,863.0,554.0,3783.0,3542.0
251,ty_mrt,GE04,桃園捷運榮民服務處站,69,28625.0,2677551.0,2235.0,39697.0,103874.0,50764.0,53106.0,15160.0,75515.0,13198.0,5867.0,6803.0,7297.0,7552.0,9298.0,9163.0,8120.0,7729.0,7327.0,6355.0,648.0,6462.0,26943.0,10937.0,27563.0,8626.0,6845.0,527.0,45398.0,44037.0,995.0,633.0,4475.0,4155.0
252,ty_mrt,GE05,桃園捷運中壢體育園區站,74,32728.0,3066789.0,2401.0,44259.0,117693.0,57732.0,59959.0,17075.0,85132.0,15484.0,6503.0,7626.0,8396.0,8600.0,10543.0,10126.0,8895.0,8564.0,8358.0,7515.0,719.0,7536.0,30944.0,12377.0,31139.0,9452.0,7718.0,555.0,51334.0,50694.0,1140.0,693.0,4965.0,4706.0
253,ty_mrt,GA1,桃園捷運埔頂新光站,24,9763.0,812188.0,696.0,13960.0,38230.0,19130.0,19100.0,5793.0,27920.0,4516.0,2120.0,2508.0,2757.0,3099.0,3703.0,3471.0,2852.0,2639.0,2526.0,2248.0,122.0,1652.0,8584.0,3455.0,10680.0,4190.0,3382.0,286.0,16462.0,16475.0,448.0,252.0,2554.0,1709.0
254,ty_mrt,GA2,桃園捷運仁善國小站,21,7856.0,637451.0,587.0,11300.0,31613.0,15884.0,15726.0,4741.0,23037.0,3833.0,1824.0,2170.0,2328.0,2413.0,2892.0,2756.0,2362.0,2243.0,2159.0,1897.0,97.0,1288.0,6864.0,2747.0,9025.0,3630.0,2911.0,245.0,13751.0,13414.0,338.0,221.0,1869.0,1378.0
255,ty_mrt,GA3,桃園捷運埔頂轉運站站,17,6152.0,494663.0,475.0,8566.0,24729.0,12408.0,12316.0,3630.0,17892.0,3201.0,1490.0,1780.0,1827.0,1779.0,2125.0,2007.0,1808.0,1777.0,1725.0,1575.0,91.0,1036.0,5391.0,2134.0,6981.0,2814.0,2403.0,210.0,10894.0,10508.0,244.0,186.0,1182.0,999.0
256,ty_mrt,BRH01,桃園捷運桃園火車站站,81,41322.0,3970100.0,2686.0,55206.0,145813.0,71027.0,74790.0,21723.0,105157.0,18934.0,8246.0,9354.0,9958.0,10348.0,13219.0,12747.0,10961.0,10590.0,10304.0,9418.0,743.0,9361.0,37686.0,14993.0,36613.0,13101.0,10584.0,778.0,64320.0,62656.0,1376.0,841.0,6853.0,5794.0
257,ty_mrt,BRH02,桃園捷運桃園巨蛋站,70,35451.0,3348270.0,2286.0,47508.0,125588.0,61301.0,64289.0,18556.0,90419.0,16615.0,7059.0,8002.0,8546.0,8932.0,11414.0,11011.0,9329.0,9091.0,8881.0,8143.0,608.0,7676.0,32000.0,12983.0,31851.0,11635.0,9380.0,694.0,55307.0,53839.0,1173.0,750.0,5897.0,5085.0
258,ty_mrt,BRH03,桃園捷運大同路口站,51,22558.0,2031759.0,1611.0,30622.0,80536.0,39704.0,40836.0,11522.0,58257.0,10760.0,4433.0,5147.0,5569.0,5831.0,7421.0,7006.0,5877.0,5847.0,5754.0,5360.0,335.0,4528.0,19780.0,8087.0,21083.0,8242.0,6356.0,476.0,35187.0,34360.0,752.0,514.0,3899.0,3425.0
259,ty_mrt,BRH04,桃園捷運振興路口站,20,9707.0,820470.0,586.0,13500.0,35920.0,18010.0,17911.0,4924.0,25946.0,5052.0,1936.0,2260.0,2548.0,2684.0,3402.0,3040.0,2505.0,2577.0,2592.0,2398.0,139.0,1685.0,8189.0,3374.0,9877.0,4124.0,3278.0,265.0,15452.0,15252.0,362.0,249.0,1762.0,1652.0
260,ty_mrt,BRH05,桃園捷運嶺頂站,10,4548.0,373809.0,279.0,6117.0,16815.0,8459.0,8357.0,2415.0,12252.0,2148.0,930.0,1085.0,1260.0,1259.0,1667.0,1472.0,1157.0,1177.0,1171.0,1074.0,59.0,692.0,3715.0,1516.0,4693.0,2017.0,1554.0,128.0,7252.0,7265.0,179.0,114.0,830.0,732.0
261,ty_mrt,BRH06,桃園捷運大棟橋站,16,6679.0,513619.0,415.0,8965.0,24392.0,12154.0,12241.0,3107.0,18405.0,2881.0,1357.0,1687.0,1987.0,1860.0,2248.0,2085.0,1723.0,1826.0,1934.0,1702.0,55.0,903.0,5521.0,2278.0,6980.0,3232.0,2149.0,138.0,10822.0,10304.0,204.0,140.0,1233.0,1118.0
262,ty_mrt,BRH07,桃園捷運龍華街口站,45,21894.0,1731901.0,1205.0,28352.0,76865.0,37827.0,39041.0,10347.0,58320.0,8197.0,4187.0,5170.0,5982.0,6008.0,7391.0,6966.0,5508.0,5578.0,6000.0,5536.0,210.0,3182.0,17962.0,7549.0,21341.0,10307.0,5601.0,305.0,34692.0,32570.0,642.0,364.0,3170.0,3058.0
263,ty_mrt,BRH08,桃園捷運迴龍站站,51,25093.0,2005275.0,1382.0,32315.0,87083.0,42870.0,44216.0,11713.0,65898.0,9473.0,4707.0,5801.0,6705.0,6799.0,8443.0,7992.0,6257.0,6253.0,6721.0,6226.0,266.0,3706.0,20466.0,8627.0,24084.0,11462.0,6351.0,343.0,39180.0,37138.0,733.0,418.0,3640.0,3444.0
264,ty_mrt,O01,桃園捷運山子頂站,19,9435.0,783645.0,545.0,11914.0,34724.0,17393.0,17331.0,5132.0,25539.0,4051.0,1938.0,2312.0,2627.0,2793.0,3413.0,3025.0,2492.0,2368.0,2374.0,2200.0,107.0,1473.0,8210.0,3334.0,10013.0,3531.0,2705.0,158.0,14899.0,15283.0,390.0,203.0,1476.0,1304.0
265,ty_mrt,O02,桃園捷運南勢站,27,12799.0,1085666.0,794.0,15848.0,46161.0,23090.0,23073.0,6608.0,33911.0,5641.0,2605.0,3090.0,3426.0,3671.0,4517.0,3997.0,3293.0,3116.0,3219.0,2977.0,145.0,2132.0,11243.0,4566.0,13255.0,4391.0,3531.0,212.0,19869.0,20423.0,495.0,250.0,1810.0,1691.0
266,ty_mrt,O03,桃園捷運平鎮站,60,28017.0,2705056.0,1996.0,36742.0,99564.0,49089.0,50476.0,15052.0,71834.0,12681.0,5514.0,6392.0,7172.0,7409.0,9079.0,8468.0,7151.0,7036.0,7103.0,6507.0,641.0,6727.0,26596.0,10259.0,26024.0,7681.0,6088.0,382.0,43769.0,43493.0,1000.0,534.0,4476.0,4202.0
267,ty_mrt,O04,桃園捷運褒忠祠站,54,24902.0,2422192.0,1808.0,32722.0,88216.0,43449.0,44768.0,13124.0,63661.0,11434.0,4901.0,5710.0,6368.0,6465.0,7885.0,7413.0,6346.0,6366.0,6400.0,5804.0,578.0,6054.0,23772.0,9110.0,22996.0,6741.0,5380.0,354.0,38725.0,38526.0,876.0,473.0,3915.0,3790.0
268,ty_mrt,O05,桃園捷運中壢高中站,50,23461.0,2310974.0,1694.0,31158.0,83094.0,40817.0,42276.0,12401.0,60051.0,10645.0,4627.0,5419.0,6003.0,6065.0,7335.0,6968.0,6067.0,6107.0,6061.0,5394.0,570.0,5859.0,22617.0,8641.0,21531.0,6167.0,4886.0,328.0,36560.0,36227.0,824.0,446.0,3816.0,3577.0
269,ty_mrt,O06,桃園捷運環北站,56,27116.0,2666525.0,1900.0,36217.0,96116.0,47080.0,49033.0,15112.0,69047.0,11955.0,5290.0,6102.0,6766.0,7080.0,8665.0,8267.0,7042.0,6895.0,6817.0,6122.0,666.0,6746.0,25947.0,9993.0,24531.0,7057.0,5580.0,377.0,42583.0,41735.0,958.0,499.0,4343.0,4014.0
270,ty_mrt,O07,桃園捷運新街站,69,32573.0,3125234.0,2296.0,43808.0,115744.0,56618.0,59122.0,17521.0,83683.0,14535.0,6401.0,7391.0,8264.0,8569.0,10321.0,10021.0,8708.0,8464.0,8311.0,7238.0,766.0,7782.0,30869.0,12102.0,30010.0,8989.0,7052.0,498.0,50871.0,50018.0,1136.0,642.0,4966.0,4462.0
271,ty_mrt,O08,桃園捷運忠福站,54,25053.0,2407608.0,1795.0,33663.0,88741.0,43352.0,45386.0,13441.0,64185.0,11107.0,4900.0,5736.0,6320.0,6516.0,7834.0,7593.0,6682.0,6619.0,6449.0,5544.0,603.0,5938.0,23706.0,9280.0,22876.0,6951.0,5427.0,405.0,39091.0,38270.0,847.0,494.0,3606.0,3201.0
272,ty_mrt,O09,桃園捷運文化站,36,19489.0,1849113.0,1187.0,25973.0,69752.0,34219.0,35531.0,10522.0,51317.0,7909.0,3952.0,4667.0,5032.0,5247.0,6442.0,6196.0,5415.0,5234.0,4999.0,4139.0,400.0,4194.0,18162.0,7022.0,18533.0,5916.0,4518.0,372.0,30601.0,30139.0,707.0,391.0,2908.0,2393.0
273,ty_mrt,O10,桃園捷運龍山站,36,19917.0,1880736.0,1168.0,26352.0,71508.0,35094.0,36414.0,10929.0,52686.0,7892.0,4234.0,4850.0,5052.0,5247.0,6645.0,6417.0,5704.0,5278.0,5009.0,4259.0,357.0,4295.0,18483.0,7146.0,18833.0,6271.0,4710.0,383.0,31644.0,30604.0,714.0,367.0,3067.0,2591.0
274,ty_mrt,O11,桃園捷運龍安站,40,21928.0,2112091.0,1326.0,28645.0,77687.0,38118.0,39571.0,11579.0,57044.0,9063.0,4624.0,5280.0,5477.0,5550.0,7073.0,6846.0,6190.0,5797.0,5503.0,4711.0,398.0,4929.0,20438.0,7905.0,19972.0,6686.0,5231.0,436.0,34401.0,33468.0,744.0,399.0,3370.0,2891.0
