Country,District,Village,Village_ID,Village_Chief,Address,lat,lng
新北市,新莊區,後港里,65000050-009,施明進,新北市新莊區後港一路20號2樓,25.0258775,121.4250246
新北市,新莊區,文衡里,65000050-010,王慶順,新北市新莊區景德路199之1號2樓,25.0338165,121.4497333
新北市,新莊區,中美里,65000050-011,陳明卿,新北市新莊區中華路一段116巷1弄7號2樓,25.040848,121.452873
新北市,新莊區,八德里,65000050-012,丁銀寶,新北市新莊區八德街58巷3號,25.022891,121.424973
新北市,新莊區,興漢里,65000050-013,簡明德,新北市新莊區新興街114巷2號,25.039194,121.4507912
新北市,新莊區,中和里,65000050-014,林孟鴻,新北市新莊區建豐街43號,25.0437017,121.4508497
新北市,新莊區,西盛里,65000050-015,陳金田,新北市新莊區新樹路255號之2,25.0218976,121.4349092
新北市,新莊區,榮和里,65000050-016,黃希義,新北市新莊區永寧街19巷1號,25.0374756,121.452532
新北市,新莊區,中泰里,65000050-017,郭樹琳,新北市新莊區中港一街55號,25.0453735,121.4503674
新北市,新莊區,瓊林里,65000050-018,吳佳擇,新北市新莊區瓊泰路51巷8號,25.02829,121.443209
新北市,新莊區,文德里,65000050-019,陳圓光,新北市新莊區新莊路176號,25.0353146,121.4547088
新北市,新莊區,中誠里,65000050-020,沈丁子,新北市新莊區中誠街58巷15號,25.0486505,121.450838
新北市,新莊區,裕民里,65000050-021,曾榆期,新北市新莊區裕民街103巷18弄13號,25.0226589,121.418829
新北市,新莊區,文明里,65000050-022,張魏春花,新北市新莊區新莊路139號,25.0362919,121.4567612
新北市,新莊區,中港里,65000050-023,許翠華,新北市新莊區幸福路678巷4-1號,25.0498667,121.4507494
新北市,新莊區,富國里,65000050-024,許游美蘭,新北市新莊區中正路855巷10號,25.0273386,121.4197564
新北市,新莊區,思源里,65000050-025,沈明耀,新北市新莊區思源路87巷1號2樓,25.040964,121.459421
新北市,新莊區,立人里,65000050-026,吳碧麗,新北市新莊區中港路五守新村16巷14號2樓,25.0391002,121.4546742
新北市,新莊區,南港里,65000050-027,林朝基,新北市新莊區四維路188巷8號1樓,25.0210138,121.4214373
新北市,新莊區,仁愛里,65000050-028,吳俊聲,新北市新莊區福壽街27號,25.0482104,121.4579056
新北市,新莊區,立德里,65000050-029,莊玉雲,新北市新莊區公園路44號,25.039257,121.4490839
新北市,新莊區,信義里,65000050-030,吳秋桂,新北市新莊區福壽街99巷9弄5號,25.0502477,121.4578233
新北市,新莊區,立言里,65000050-031,劉進益,新北市新莊區新泰路255巷58號1樓,25.039558,121.4437375
新北市,新莊區,民安里,65000050-032,許桎逢,新北市新莊區民安西路24巷4號1樓,25.0210212,121.4263778
新北市,新莊區,和平里,65000050-033,蔡河彬,新北市新莊區福壽街142巷33號之1,25.0520006,121.4591699
新北市,新莊區,立功里,65000050-034,陳易澤,新北市新莊區泰順街22號,25.0421593,121.4458413
新北市,新莊區,民本里,65000050-035,陳秋月,新北市新莊區民本街11巷32號,25.0203147,121.4289073
新北市,新莊區,化成里,65000050-036,陳林秀花,新北市新莊區化成路258號之5,25.0472989,121.4657225
新北市,新莊區,立志里,65000050-037,陳崑祥,新北市新莊區中港一街143號2樓,25.0449842,121.4478654
新北市,新莊區,光華里,65000050-038,呂芳錦,新北市新莊區光華街41號,25.0113757,121.428944
新北市,新莊區,思賢里,65000050-039,卓茂松,新北市新莊區銘德街94號,25.0435716,121.4558704
新北市,新莊區,營盤里,65000050-040,林宗暉,新北市新莊區中正路522-1號,25.0317822,121.4313076
新北市,新莊區,光榮里,65000050-041,張湘琪,新北市新莊區西盛街185號1樓,25.0174035,121.4288691
新北市,新莊區,自強里,65000050-042,柯蔡阿菜,新北市新莊區自強街23巷5號,25.0464019,121.4542595
新北市,新莊區,丹鳳里,65000050-043,林永傑,新北市新莊區天祥街72巷2號1樓,25.0294121,121.4161747
新北市,新莊區,光明里,65000050-044,廖榮裕,新北市新莊區民安西路292號,25.0123418,121.4261328
新北市,新莊區,自立里,65000050-045,吳東杉,新北市新莊區自強街70巷5弄2號,25.0472443,121.4553872
新北市,新莊區,合鳳里,65000050-046,林永憲,新北市新莊區天祥街47巷12號1樓,25.0280891,121.4161353
新北市,新莊區,幸福里,65000050-047,陳炳崑,新北市新莊區昌盛街103巷10號,25.0505036,121.456188
新北市,新莊區,雙鳳里,65000050-048,潘素娥,新北市新莊區鳳山街52號,25.0257927,121.4141927
新北市,新莊區,自信里,65000050-049,林秋雲,新北市新莊區自信街65巷9弄13號,25.0486396,121.4549042
新北市,新莊區,龍鳳里,65000050-050,吳恭騰,新北市新莊區中正路新建巷47號,25.0216683,121.4145928
新北市,新莊區,中華里,65000050-051,陳敬波,新北市新莊區中港路288巷10號1樓,25.0443875,121.4533988
新北市,新莊區,中隆里,65000050-052,吳清標,新北市新莊區中港路434號3樓,25.0509102,121.4520567
新北市,新莊區,中原里,65000050-053,趙勇成,新北市新莊區中港路中慶巷26號,25.0538735,121.4498081
新北市,新莊區,中信里,65000050-054,林阿元,新北市新莊區中義街27號,25.051076,121.450436
新北市,新莊區,四維里,65000050-055,吳岳澤,新北市新莊區四維路207巷16號,25.0198298,121.4224588
新北市,新莊區,建福里,65000050-056,劉金祥,新北市新莊區建福路59巷26號,25.0274658,121.4279176
新北市,新莊區,中宏里,65000050-057,洪少欽,新北市新莊區中和街59巷8號1樓,25.0469729,121.4470404
新北市,新莊區,中全里,65000050-058,陳柏廷,新北市新莊區中泰街104巷6弄8號,25.0469001,121.4492524
新北市,新莊區,立泰里,65000050-059,許文章,新北市新莊區新泰路381巷26號,25.0437905,121.4429207
新北市,新莊區,全泰里,65000050-060,陳哲郎,新北市新莊區中正路318巷12號2樓,25.0360725,121.4462057
新北市,新莊區,仁義里,65000050-061,陳文一,新北市新莊區福樂街90號,25.0472387,121.4577278
新北市,新莊區,立基里,65000050-062,張中貞,新北市新莊區新泰路502巷18號1樓,25.0463529,121.443111
新北市,新莊區,昌明里,65000050-063,呂嘉群,新北市新莊區昌明街30巷5弄1號,25.052748,121.456652
新北市,新莊區,昌平里,65000050-064,林玉華,新北市新莊區中華路二段276號13樓,25.0536027,121.4527565
新北市,新莊區,文聖里,65000050-065,蔣添榮,新北市新莊區建中街32巷3號,25.0377669,121.448831
新北市,新莊區,萬安里,65000050-066,游綉蓮,新北市新莊區萬安街87巷13號,25.0233224,121.4219033
新北市,新莊區,龍安里,65000050-067,吳庭妤,新北市新莊區四維路212巷48號,25.0207436,121.4202034
新北市,新莊區,福營里,65000050-068,廖皇源,新北市新莊區建國一路16.18號2樓,25.023914,121.43305
新北市,新莊區,後德里,65000050-069,劉臺鳳,新北市新莊區後港一路49巷5弄22號,25.027174,121.425054
新北市,新莊區,建安里,65000050-070,王永華,新北市新莊區建安街101巷34號1樓,25.0235423,121.4270943
新北市,新莊區,成德里,65000050-071,王義寬,新北市新莊區八德街138巷3號,25.0205376,121.423563
新北市,新莊區,福興里,65000050-072,楊明教,新北市新莊區五工路68巷2號,25.0642782,121.4588816
新北市,新莊區,昌信里,65000050-073,柯明啓,新北市新莊區福壽街169巷10弄4號1樓,25.0539504,121.4575554
新北市,新莊區,昌隆里,65000050-074,吳永易,新北市新莊區中華路2段220號10樓,25.0527481,121.4523169
新北市,新莊區,中平里,65000050-075,鞏台興,新北市新莊區中平路270巷7弄19號,25.0509978,121.4456667
新北市,新莊區,立廷里,65000050-076,許任銘,新北市新莊區中平路198巷10號1樓,25.0483652,121.4456448
新北市,新莊區,泰豐里,65000050-077,林玉娟,新北市新莊區泰豐街19號,25.0316494,121.4483146
新北市,新莊區,富民里,65000050-078,陳清泉,新北市新莊區中正路829巷22弄14號,25.027148,121.4210672
新北市,新莊區,龍福里,65000050-079,陳立維,新北市新莊區中正路929巷33號,25.0198686,121.4114224
新北市,新莊區,祥鳳里,65000050-080,賴俊良,新北市新莊區天祥街121巷16號,25.0292063,121.4142103
新北市,新莊區,民全里,65000050-081,張文興,新北市新莊區民全街11號,25.0215111,121.4289279
新北市,新莊區,民有里,65000050-082,賴政源,新北市新莊區民本街33巷20號,25.0185651,121.4290208
新北市,新莊區,光正里,65000050-083,陳通助,新北市新莊區民安西路189巷29號,25.015474,121.427141
新北市,新莊區,光和里,65000050-084,林光燦,新北市新莊區西盛街344巷7號,25.0140345,121.4276045
新北市,新店區,國豐里,65000060-001,顏榮宏,新北市新店區建國路87號,24.97662,121.5403656
新北市,新店區,明德里,65000060-002,許漢隆,新北市新店區民族路25號12樓,24.9786666,121.5411135
新北市,新店區,大豐里,65000060-003,葉秀瓶,新北市新店區大豐路68巷12號3樓,24.9799769,121.5390283
新北市,新店區,大同里,65000060-004,俞賢明,新北市新店區北新路3段105巷7號4樓,24.9819329,121.5408907
新北市,新店區,江陵里,65000060-005,葉金珠,新北市新店區二十張路46之6號4樓,24.9809924,121.5374686
新北市,新店區,寶興里,65000060-006,周宥竣,新北市新店區寶元路二段43號2樓,24.981327,121.5471385
新北市,新店區,寶安里,65000060-007,宋美雪,新北市新店區北新路三段206巷1弄1號,24.9843257,121.5415443
新北市,新店區,信義里,65000060-008,林木己,新北市新店區寶安街70之1號,24.984752,121.541865
新北市,新店區,忠孝里,65000060-009,李約祥,新北市新店區中正路694巷5號2樓,24.9904721,121.5341281
新北市,新店區,大鵬里,65000060-010,喬廷彥,新北市新店區大鵬里中正路700巷26號2樓,24.9913801,121.5346797
新北市,新店區,太平里,65000060-011,李謝素珍,新北市新店區永業路4巷5號2樓,24.9564186,121.5336376
新北市,新店區,頂城里,65000060-012,王明籐,新北市新店區溪洲路6巷32號,24.9629618,121.5337663
新北市,新店區,下城里,65000060-013,廖瓊瑤,新北市新店區安康路1段186號,24.9631807,121.514159
新北市,新店區,柴埕里,65000060-014,黃金憲,新北市新店區安民街101號,24.9681478,121.5163376
新北市,新店區,永安里,65000060-015,林清一,新北市新店區永安里永安街76號4樓,24.986428,121.5198969
新北市,新店區,公崙里,65000060-016,游炎嵐,新北市新店區安康路2段87號,24.9627854,121.5132948
新北市,新店區,德安里,65000060-017,丁萬貴,新北市新店區安康路二段228巷35弄9號,24.9600074,121.5096431
新北市,新店區,雙城里,65000060-018,黃燦煌,新北市新店區安康路三段73號,24.9519539,121.4924847
新北市,新店區,日興里,65000060-019,廖景春,新北市新店區安康路3段517號1樓,24.9485179,121.482318
新北市,新店區,玫瑰里,65000060-020,施天賜,新北市新店區如意街9巷5號1樓,24.9481247,121.4947538
新北市,新店區,塗潭里,65000060-021,邱秀雄,新北市新店區新潭路二段61號,24.9263412,121.5218908
新北市,新店區,美潭里,65000060-022,簡明峰,新北市新店區北宜路2段205號,24.9534331,121.5531379
新北市,新店區,員潭里,65000060-023,鄭朝棟,新北市新店區北宜路2段222號,24.9543414,121.5596507
新北市,新店區,雙坑里,65000060-024,周興旺,新北市新店區雙峰路91號,24.9407681,121.5870541
新北市,新店區,粗坑里,65000060-025,周賢良,新北市新店區永興路15號,24.9392549,121.5442162
新北市,新店區,屈尺里,65000060-026,唐萬居,新北市新店區自強路84號,24.9241454,121.546304
新北市,新店區,龜山里,65000060-027,高義良,新北市新店區新烏路三段109號,24.9030278,121.5523705
新北市,新店區,廣興里,65000060-028,吳進興,新北市新店區平廣路一段35巷3號,24.9025309,121.5337991
新北市,新店區,直潭里,65000060-029,王金財,新北市新店區灣潭路5之1號,24.946215,121.542226
新北市,新店區,青潭里,65000060-030,林岑郁,新北市新店區新烏路1段9-1號4樓,24.9515784,121.547321
新北市,新店區,新店里,65000060-031,陳文德,新北市新店區新店路120號7樓,24.9548413,121.5372031
新北市,新店區,張南里,65000060-032,林國榮,新北市新店區環河路19巷12號1樓,24.9606762,121.5376136
新北市,新店區,國校里,65000060-033,郭儒鈞,新北市新店區國校路65巷1號,24.9539619,121.5386
新北市,新店區,文中里,65000060-034,劉閔禮,新北市新店區北宜路一段83號,24.956187,121.538705
新北市,新店區,廣明里,65000060-035,張添財,新北市新店區光明街119號,24.9615789,121.539196
新北市,新店區,文明里,65000060-036,卓振添,新北市新店區光明街155號,24.9624601,121.5395483
新北市,新店區,中興里,65000060-037,張正義,新北市新店區北新路一段50號,24.9662829,121.541143
新北市,新店區,新生里,65000060-038,黃頌之,新北市新店區北新路一段175號,24.964329,121.5399812
新北市,新店區,新德里,65000060-039,黃林鳳嬌,新北市新店區中華路46號,24.9684378,121.5397959
新北市,新店區,張北里,65000060-040,鄭富濃,新北市新店區中正路102巷8弄3號,24.9713747,121.5437636
新北市,新店區,五峯里,65000060-041,陳淑美,新北市新店區大新街9巷14號4樓,24.9674254,121.5438657
新北市,新店區,新安里,65000060-042,黃建福,新北市新店區永新街15號3樓,24.9757929,121.5436478
新北市,新店區,忠誠里,65000060-043,高子誼,新北市新店區忠誠里北新路2段97巷18號4樓,24.9743535,121.5418247
新北市,新店區,中正里,65000060-044,辜鳳琴,新北市新店區中正路247巷27弄5號4樓,24.972206,121.538681
新北市,新店區,中華里,65000060-045,邱湘羚,新北市新店區三民路57號4樓,24.9709957,121.5366616
新北市,新店區,仁愛里,65000060-046,林秀美,新北市新店區建國路40號,24.974758,121.540643
新北市,新店區,百忍里,65000060-047,陳建利,新北市新店區三民路84巷8號2樓,24.972867,121.534899
新北市,新店區,百和里,65000060-048,陳振傑,新北市新店區中正路306號2樓,24.9746034,121.5375085
新北市,新店區,福德里,65000060-049,張元亨,新北市新店區中正路401號2樓,24.9774798,121.5342699
新北市,新店區,百福里,65000060-050,林燕玲,新北市新店區百福里三民路117巷3弄13號3樓,24.9713512,121.5350118
新北市,新店區,福民里,65000060-051,盧浩賢,新北市新店區福園街11之1號,24.972816,121.533289
新北市,新店區,中山里,65000060-052,潘威志,新北市新店區溪園路361號1樓,24.9808555,121.5233367
新北市,新店區,和平里,65000060-053,閻培樞,新北市新店區和平里民生路156巷117號,24.982486,121.526543
新北市,新店區,中央里,65000060-054,王志翔,新北市新店區中央二街15號5樓,24.9733952,121.5289517
新北市,新店區,明城里,65000060-055,楊基生,新北市新店區明城里黎明路17號,24.9498218,121.5019918
新北市,新店區,安和里,65000060-056,劉淑美,新北市新店區安民街341-1號,24.9750582,121.5170785
新北市,新店區,吉祥里,65000060-057,林永輝,新北市新店區玫瑰路57巷46號1樓,24.9463445,121.4974421
新北市,新店區,寶福里,65000060-058,林清和,新北市新店區寶高路11號4樓,24.9778079,121.5519418
新北市,新店區,小城里,65000060-059,郭仁澤,新北市新店區小城里僑信路74巷11號,24.9486117,121.4994763
新北市,新店區,香坡里,65000060-060,劉文明,新北市新店區安祥路110巷20號,24.9565564,121.4743261
新北市,新店區,建國里,65000060-061,蘇高雪嬌,新北市新店區中正路280巷2號,24.9738637,121.5386976
新北市,新店區,復興里,65000060-062,劉洪珠,新北市新店區北新路三段211巷31號1樓,24.9858135,121.539384
新北市,新店區,美城里,65000060-063,翁智冠,新北市新店區永業路81巷5弄5號B1,24.9491958,121.5302622
新北市,新店區,安昌里,65000060-064,范姜玉嬌,新北市新店區安昌里安成街41號,24.961375,121.5095694
新北市,新店區,長春里,65000060-065,李傳傑,新北市新店區新坡一街41號1樓,24.962839,121.549038
新北市,新店區,新和里,65000060-066,仇雅彤,新北市新店區安和路三段130號B1,24.985939,121.516517
新北市,新店區,永平里,65000060-067,林木山,新北市新店區永平街77巷3號,24.985012,121.5157636
新北市,新店區,達觀里,65000060-068,金威,新北市新店區達觀里達觀路8巷5號13樓之4,24.9436315,121.5042623
新北市,新店區,華城里,65000060-069,花秋賢,新北市新店區大榮路3號,24.928027,121.5011848
新北市,樹林區,三多里,65000070-001,吳謝秀琴,新北市樹林區三多里保安街3段26巷1之1號,25.0113798,121.4131224
新北市,樹林區,三福里,65000070-002,藍添樹,新北市樹林區三福里三福街2號,25.0169611,121.409112
新北市,樹林區,三興里,65000070-003,王永村,新北市樹林區三興里龍興街13巷42號,25.0164958,121.4039944
新北市,樹林區,圳安里,65000070-004,許進旺,新北市樹林區圳安里俊英街222號,25.0100602,121.4249888
新北市,樹林區,保安里,65000070-005,詹勳坤,新北市樹林區保安里保安街1段20巷7弄3號1樓,24.9936687,121.4276942
新北市,樹林區,潭底里,65000070-006,許萬來,新北市樹林區潭底里保安街1段298號,24.9974092,121.4191212
新北市,樹林區,獇寮里,65000070-007,曾世賢,新北市樹林區寮里光榮街2之1號2樓,25.0041711,121.4130778
新北市,樹林區,樹德里,65000070-008,陳雲明,新北市樹林區樹德里長壽街70巷1弄17號,24.9945774,121.4212366
新北市,樹林區,樹西里,65000070-009,朱國豐,新北市樹林區樹西里中興街46號,24.9910252,121.4210778
新北市,樹林區,樹南里,65000070-010,邱垂章,新北市樹林區樹南里中山路1段306巷51弄17號,24.9698996,121.4321567
新北市,樹林區,樹人里,65000070-011,邱世昌,新北市樹林區樹人里復興路308巷2弄8號2樓,24.9874879,121.4169282
新北市,樹林區,坡內里,65000070-012,陳譽丰,新北市樹林區坡內里備內街109號,24.990118,121.405936
新北市,樹林區,樹東里,65000070-013,王吉二,新北市樹林區樹東里博愛街198之3號,24.989506,121.4247701
新北市,樹林區,大同里,65000070-014,陳華宗,新北市樹林區大同里太平路52巷10號,24.9821798,121.418548
新北市,樹林區,和平里,65000070-015,洪崑松,新北市樹林區和平里仁愛街12巷10號1樓,24.9816763,121.4220222
新北市,樹林區,彭厝里,65000070-016,黃嘉祥,新北市樹林區彭厝里太順街49巷20弄18號,24.9785739,121.417892
新北市,樹林區,彭福里,65000070-017,黃彩蓮,新北市樹林區彭福里中華路187巷10號3樓,24.9813703,121.4205221
新北市,樹林區,東山里,65000070-018,高健市,新北市樹林區東山里味王街46巷17號3樓,24.973746,121.4046609
新北市,樹林區,東陽里,65000070-019,林耿邦,新北市樹林區東陽里鎮前街461號1樓,24.9824134,121.4129948
新北市,樹林區,東昇里,65000070-020,詹麒叡,新北市樹林區東昇里東榮街69巷9號1樓,24.9827689,121.4173762
新北市,樹林區,樂山里,65000070-021,廖文斌,新北市樹林區樂山里中和街8號,24.973128,121.3917256
新北市,樹林區,東園里,65000070-022,陳兩進,新北市樹林區東園里田尾街252號,24.9488302,121.3979478
新北市,樹林區,西園里,65000070-023,陳振彥,新北市樹林區西園里柑園街2段247巷17號,24.9503731,121.3755053
新北市,樹林區,南園里,65000070-024,李培鈺,新北市樹林區南園里學勤路562號6樓,24.948522,121.3841776
新北市,樹林區,北園里,65000070-025,王仲卿,新北市樹林區北園里西圳街1段183巷29號,24.9599142,121.3950888
新北市,樹林區,柑園里,65000070-026,詹志昌,新北市樹林區柑園里柑園街2段26號,24.9556884,121.3878377
新北市,樹林區,樹北里,65000070-027,林俊明,新北市樹林區樹北里四德街11號,24.9920629,121.426082
新北市,樹林區,圳福里,65000070-028,蘇益和,新北市樹林區圳福里樹新路219巷10號3樓,25.0007759,121.4305152
新北市,樹林區,樹興里,65000070-029,詹美齡,新北市樹林區樹興里文德街29號1樓,24.9920043,121.4182196
新北市,樹林區,樹福里,65000070-030,林游錦,新北市樹林區樹福里長壽街28巷19號,24.994455,121.4231555
新北市,樹林區,光興里,65000070-031,何明峰,新北市樹林區光興里光興街312號1樓,25.0055167,121.4075367
新北市,樹林區,金寮里,65000070-032,楊淑惠,新北市樹林區金寮里保安街2段49號,25.0002188,121.415934
新北市,樹林區,彭興里,65000070-033,賴文義,新北市樹林區彭興里八德街231號,24.9790569,121.421615
新北市,樹林區,文林里,65000070-034,甘永昌,新北市樹林區潭興街107巷21弄6號,24.9991492,121.4240404
新北市,樹林區,山佳里,65000070-035,許建強,新北市樹林區山佳里新興街19巷34弄27號,24.9723563,121.4020802
新北市,樹林區,中山里,65000070-036,簡炎輝,新北市樹林區中山里中山路3段241號,24.9722,121.3930358
新北市,樹林區,育英里,65000070-037,詹順吉,新北市樹林區中山路一段208號,24.9883287,121.421486
新北市,樹林區,中華里,65000070-038,張美珠,新北市樹林區中華里太元街27號4樓,24.9799452,121.4183692
新北市,樹林區,太順里,65000070-039,蔣榮井,新北市樹林區太順里太順街62巷3弄2號1樓,24.9797478,121.4175481
新北市,樹林區,圳民里,65000070-040,王墘,新北市樹林區圳民里俊英街155巷27號,25.012107,121.4233703
新北市,樹林區,圳生里,65000070-041,簡敬豪,新北市樹林區圳生里三俊街287號,25.0141024,121.4233619
新北市,樹林區,三龍里,65000070-042,周淑甘,新北市樹林區三龍里三龍街21號,25.0190833,121.4134183
新北市,鶯歌區,東鶯里,65000080-001,陳陸賀,新北市鶯歌區東鶯里文化路173號,24.9540527,121.3556287
新北市,鶯歌區,西鶯里,65000080-002,蘇炳輝,新北市鶯歌區西鶯里中正一路133號,24.9561427,121.3521855
新北市,鶯歌區,南鶯里,65000080-003,王明義,新北市鶯歌區南鶯里國慶街11號,24.9565778,121.3497129
新北市,鶯歌區,北鶯里,65000080-004,李松進,新北市鶯歌區北鶯里中正一路353號,24.9571485,121.357772
新北市,鶯歌區,中鶯里,65000080-005,蘇朝明,新北市鶯歌區中鶯里行政路40號,24.9558859,121.3529131
新北市,鶯歌區,建德里,65000080-006,林真達,新北市鶯歌區建德里中正一路建德2巷44號,24.9583049,121.364223
新北市,鶯歌區,同慶里,65000080-007,張素燕,新北市鶯歌區同慶里重慶街69號,24.951759,121.349309
新北市,鶯歌區,永昌里,65000080-008,游武雄,新北市鶯歌區永昌里鶯桃路95巷20號,24.9536701,121.3385144
新北市,鶯歌區,南靖里,65000080-009,吳金定,新北市鶯歌區南靖里文化路379號,24.950783,121.352542
新北市,鶯歌區,尖山里,65000080-010,陳怡潔,新北市鶯歌區尖山里尖山路191巷21號,24.9467775,121.3444459
新北市,鶯歌區,二橋里,65000080-011,李金量,新北市鶯歌區二橋里中正三路318巷20號,24.9368009,121.326827
新北市,鶯歌區,二甲里,65000080-012,林水土,新北市鶯歌區二甲里二甲路43之30號,24.9344453,121.3370224
新北市,鶯歌區,東湖里,65000080-013,呂阿添,新北市鶯歌區東湖里東湖路22號,24.9737908,121.3582311
新北市,鶯歌區,大湖里,65000080-014,蕭鈴玉,新北市鶯歌區大湖里明圓街1號,24.9767142,121.3357951
新北市,鶯歌區,鳳鳴里,65000080-015,陳芷柔,新北市鶯歌區鳳鳴里鶯桃路668巷22弄8號,24.9700744,121.3295141
新北市,鶯歌區,鳳福里,65000080-016,簡騰源,新北市鶯歌區鳳福里大湖路361巷48弄5號1樓,24.9774686,121.3304849
新北市,鶯歌區,永吉里,65000080-017,林茂哲,新北市鶯歌區永吉里鶯桃路206巷24弄14號,24.9594411,121.3380462
新北市,鶯歌區,中湖里,65000080-018,游昭斌,新北市鶯歌區中湖里大湖路金包珠巷13號,24.9724025,121.3445279
新北市,鶯歌區,鳳祥里,65000080-019,曾勝利,新北市鶯歌區鳳祥里鶯桃路507號1樓,24.9667635,121.3312661
新北市,鶯歌區,建國里,65000080-020,林清得,新北市鶯歌區建國里育智路49號1樓,24.9551638,121.3450622
新北市,三峽區,三峽里,65000090-001,黃宗祥,新北市三峽區三峽里民權街86號,24.9329219,121.369149
新北市,三峽區,秀川里,65000090-002,李楷瑞,新北市三峽區秀川里忠孝街24號,24.9338816,121.3708255
新北市,三峽區,八張里,65000090-003,謝麗玲,新北市三峽區八張里中園街67號,24.9257249,121.3681798
新北市,三峽區,中埔里,65000090-004,林秀冬,新北市三峽區中埔里大同路241巷2號,24.9260955,121.3667287
新北市,三峽區,弘道里,65000090-005,陳錦桐,新北市三峽區弘道里大同路286巷11-1號,24.9251321,121.3636989
新北市,三峽區,永舘里,65000090-006,蘇正國,新北市三峽區永舘里和平街97號,24.9383002,121.3703296
新北市,三峽區,礁溪里,65000090-007,周志鴻,新北市三峽區礁溪里光明路3巷38-1號,24.9325936,121.3733757
新北市,三峽區,鳶山里,65000090-008,周文美,新北市三峽區鳶山里中山路128號,24.9360755,121.3655074
新北市,三峽區,龍埔里,65000090-009,陳椿瑩,新北市三峽區龍埔里國光街4之2號,24.9369414,121.3755758
新北市,三峽區,大埔里,65000090-010,陳永清,新北市三峽區大埔里中正路2段468之1號,24.9073369,121.3639323
新北市,三峽區,嘉添里,65000090-011,李萬興,新北市三峽區嘉添里嘉添9號,24.910249,121.37012
新北市,三峽區,添福里,65000090-012,陳秉源,新北市三峽區添福里添福107之6號,24.8966237,121.3756051
新北市,三峽區,金圳里,65000090-013,邱金菊,新北市三峽區金圳里金敏23之1號,24.872346,121.385455
新北市,三峽區,五寮里,65000090-014,王金生,新北市三峽區五寮里五寮41-31號,24.8614789,121.364238
新北市,三峽區,插角里,65000090-015,林坤郎,新北市三峽區插角里插角109號,24.871787,121.405534
新北市,三峽區,有木里,65000090-016,胡幸姍,新北市三峽區有木里有木193號,24.863415,121.432364
新北市,三峽區,溪北里,65000090-017,林清明,新北市三峽區溪北里橫溪路54號,24.9351854,121.3966325
新北市,三峽區,溪南里,65000090-018,蘇伯聰,新北市三峽區溪南里介壽路2段138巷1弄152-2號,24.9291907,121.3994391
新北市,三峽區,溪東里,65000090-019,陳錫遠,新北市三峽區溪東里溪東路299巷7號,24.9314123,121.4095667
新北市,三峽區,成福里,65000090-020,蔡文敏,新北市三峽區成福里成福路276號,24.923401,121.4282101
新北市,三峽區,安坑里,65000090-021,李秋維,新北市三峽區安坑里建安43號,24.928103,121.444926
新北市,三峽區,竹崙里,65000090-022,張博勇,新北市三峽區竹崙里紫微路40號,24.918354,121.4173399
新北市,三峽區,介壽里,65000090-023,周梓亭,新北市三峽區介壽里中正路1段47號,24.929841,121.374877
新北市,三峽區,安溪里,65000090-024,王曼甄,新北市三峽區安溪里中正路1段108巷14號,24.9295249,121.3741607
新北市,三峽區,中正里,65000090-025,陳志泉,新北市三峽區中正里正義街134號,24.9168117,121.3684094
新北市,三峽區,二鬮里,65000090-026,陳孝皇,新北市三峽區二鬮里二鬮路136巷16弄4號,24.9081896,121.3592545
新北市,三峽區,龍學里,65000090-027,周秀鳳,新北市三峽區龍學里學勤路172之5號25樓,24.946333,121.3763971
新北市,三峽區,龍恩里,65000090-028,黃家賢,新北市三峽區龍恩里國慶路152號12樓之5,24.9405958,121.3750849
新北市,淡水區,中和里,65000100-001,王文輝,新北市淡水區中和里小中寮12-1號,25.2314799,121.4852902
新北市,淡水區,屯山里,65000100-002,李永清,新北市淡水區屯山里石頭厝14-16號,25.2366362,121.4643182
新北市,淡水區,賢孝里,65000100-003,葉振昌,新北市淡水區賢孝里淡金路5段26號,25.2325255,121.4535614
新北市,淡水區,興仁里,65000100-004,盧仁澤,新北市淡水區興仁里興仁路127號,25.2186797,121.4515188
新北市,淡水區,蕃薯里,65000100-005,王壽喜,新北市淡水區蕃薯里水碓5號,25.222207,121.474466
新北市,淡水區,義山里,65000100-006,葉水金,新北市淡水區義山里淡金路3段274號,25.20691,121.448989
新北市,淡水區,忠山里,65000100-007,潘炳丁,新北市淡水區忠山里相公山1號,25.2066906,121.4745175
新北市,淡水區,崁頂里,65000100-008,盧春安,新北市淡水區崁頂里崁頂三路149號,25.2011629,121.4309049
新北市,淡水區,埤島里,65000100-009,蔡正忠,新北市淡水區埤島里行忠路146號,25.1992793,121.454658
新北市,淡水區,新興里,65000100-010,吳錦泉,新北市淡水區新興里新春街138號,25.181584,121.441597
新北市,淡水區,水碓里,65000100-011,孫麗明,新北市淡水區水碓里大仁街23號1樓,25.175323,121.4424714
新北市,淡水區,北投里,65000100-012,張麗卿,新北市淡水區北投里北新路1段163號,25.1778279,121.4444894
新北市,淡水區,水源里,65000100-013,張志楨,新北市淡水區水源里北新路2段28號,25.185651,121.4768292
新北市,淡水區,忠寮里,65000100-014,蔣耿南,新北市淡水區忠寮里破瓦厝子3-2號,25.1993104,121.4665162
新北市,淡水區,樹興里,65000100-015,許秋芳,新北市淡水區樹興里樹林口42之3號,25.1681993,121.4705027
新北市,淡水區,坪頂里,65000100-016,郭建義,新北市淡水區坪頂里坪頂路755巷9號,25.1583798,121.4834853
